IN,year,hqcity,hqregion,founded,links,issue,weighted,unanimity,ppp,agreements,monitoring,capacity,design,implementation,financial,csterms_acc_log,csterms_eval_log,csterms_redress_log,csterms_invest_log,csterms_part_log,csterms_trans_log,info_pol,info_pres,info_def,info_time,info_app,part_govrange,part_advrange,part_conrange,eval_unit,eval_ind,eval_disc,eval_res,eval_mon,red_mech,red_ind,red_conf,red_retal,red_mon,inv_mech,inv_ind,inv_con,inv_retal,invest_mon,trans,eval,redress,invest,part,msa_comp,political,social,economic,wave,expenditures,income,contributions
UNODC,2005,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,1.098612289,1.098612289,0.693147181,1.098612289,1.098612289,1.098612289,0,0,0,0,0,1,0,0,1,0,0.5,1,1,0,0,0,0,0,1,0,1,1,1,0,3.5,0,4,1,8.5,1,0,0,unr,93.969484,94.2192875,91.700629
UNODC,2006,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,1.098612289,1.386294361,0.693147181,1.609437912,1.098612289,1.098612289,0,0,0,0,0,1,0,0,1,0,0.5,1,1,0,0,0,0,0,1,0,1,1,1,0,3.5,0,4,1,8.5,1,0,0,unr,112.6988505,142.471124,130.6801925
UNODC,2007,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,2.197224577,1.098612289,0,2.197224577,1.791759469,1.609437912,0,0,0,0,0,1,0,0,1,0,0.5,1,1,0,0,0,0,0,1,0,1,1,1,0,3.5,0,4,1,8.5,1,0,0,unr,112.6988505,142.471124,130.6801925
UNODC,2008,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,1.609437912,1.791759469,0.693147181,2.48490665,1.791759469,3.663561646,0,0,0,0,0,1,0,0,1,0,0.5,1,1,0,0,0,0,0,1,0,1,1,1,0,3.5,0,4,1,8.5,1,0,0,unr,248.01765,273.9601855,266.2936495
UNODC,2009,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,1.098612289,0,0.693147181,1.609437912,0.693147181,2.48490665,0,0,0,0,0,1,0,0,1,0,0.5,1,1,0,0,0,0,0,1,0,1,1,1,0,3.5,0,4,1,8.5,1,0,0,unr,248.01765,273.9601855,266.2936495
UNODC,2010,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,1.945910149,1.098612289,0,1.386294361,1.098612289,2.772588722,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,1,9,1,0,0,unr,245.555084,282.361374,277.0929915
UNODC,2011,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,0.693147181,1.609437912,0,1.945910149,0.693147181,1.791759469,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2,10,1,0,0,unr,245.555084,282.361374,277.0929915
UNODC,2012,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,2.079441542,1.098612289,0.693147181,2.079441542,2.079441542,2.397895273,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2,10,1,0,0,unr,261.628,338.4665,334.067
UNODC,2013,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,2.63905733,1.791759469,1.945910149,2.079441542,1.609437912,2.564949357,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2,10,1,0,0,unr,261.628,338.4665,334.067
UNODC,2014,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,2.197224577,1.098612289,0.693147181,1.945910149,1.791759469,2.079441542,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2,10,1,0,0,unr,325.421,328.639,321.019
UNODC,2015,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,2.708050201,2.197224577,0.693147181,3.218875825,2.63905733,2.890371758,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,5,0,4,2,11,1,0,0,unr,278.919,275.156,267.696
UNODC,2016,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,2.397895273,2.079441542,0.693147181,2.995732274,2.48490665,1.791759469,0,0,0,0,0,1,0.5,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,5,0,4,2.5,11.5,1,0,0,unr,241.906,342.204,319.398
UNODC,2017,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,1.609437912,1.098612289,0.693147181,3.044522438,2.197224577,1.609437912,0,0,0,0,0,1,0.5,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,5,0,4,2.5,11.5,1,0,0,unr,308.703,392.085,371.856
UNODC,2018,vienna,europe,1997,FAO ILO UNAIDS UNDP UNESCO WHO UNHCR IFAD,security law,0,0,0,0,1,1,0,0,0,2.302585093,1.098612289,0.693147181,2.564949357,1.945910149,1.609437912,0,0,0,0,0,1,0.5,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,5,0,4,2.5,11.5,1,0,0,unr,332.27,409.145,366.596
UNRWA,1949,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,pwun,,,
UNRWA,1950,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1951,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1952,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1953,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1954,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1955,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1956,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1957,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1958,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1959,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1960,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1961,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1962,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1963,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1964,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1965,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1966,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1967,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1968,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1969,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1970,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1971,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1972,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1973,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1974,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1975,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1976,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1977,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1978,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1979,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1980,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1981,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1982,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1983,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1984,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1985,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1986,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1987,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,pwun,,,
UNRWA,1988,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0,1,0,pwun,,,
UNRWA,1989,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0,1,0,pwun,,,
UNRWA,1990,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0,1,0,pwun,,,
UNRWA,1991,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0,1,0,pwun,,,
UNRWA,1992,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0,1,0,pwun,,,
UNRWA,1993,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0,1,0,pwun,,,
UNRWA,1994,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0,1,0,pwun,,,
UNRWA,1995,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.5,2.5,0,1,0,pwun,,,
UNRWA,1996,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,,,
UNRWA,1997,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,,,
UNRWA,1998,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,,,
UNRWA,1999,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,,,
UNRWA,2000,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,351.665306,400.567029,397.85129
UNRWA,2001,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,351.665306,400.567029,397.85129
UNRWA,2002,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,414.6968995,438.781264,426.445167
UNRWA,2003,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,414.6968995,438.781264,426.445167
UNRWA,2004,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1.5,0,1,0,pwun,496.758504,540.470912,530.5026925
UNRWA,2005,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,pwun,496.758504,540.470912,530.5026925
UNRWA,2006,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,pwun,667.6723685,657.929697,640.030423
UNRWA,2007,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,0,1,0,pwun,667.6723685,657.929697,640.030423
UNRWA,2008,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,4,0,1,0,pwun,794.596768,876.2641855,865.1109935
UNRWA,2009,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,1.386294361,0,0,0,1.609437912,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,1,5,0,1,0,pwun,794.596768,876.2641855,865.1109935
UNRWA,2010,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,1,5,0,1,0,pwun,960.4110665,926.5394715,885.551483
UNRWA,2011,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,1.098612289,0,0,0,0,1.098612289,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,1,5,0,1,0,pwun,960.4110665,926.5394715,885.551483
UNRWA,2012,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,4,1,7,0,1,0,pwun,991.592,980.951,956.38
UNRWA,2013,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,4,1,7,0,1,0,pwun,1118.459,1186.812,1166.964
UNRWA,2014,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,4,1,7,0,1,0,pwun,1298.494,1386.536,1365.538
UNRWA,2015,amman,asia,1949,UNHCR UNDP UNICEF OCHA UNFPA ICRC,humanitarian,0,0,0,0,1,1,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,4,1,7,0,1,0,pwun,1333.775,1243.86,1209.859
